Date,Open,High,Low,Close,Adj Close,Volume
2013-12-05,1.820000,1.839000,1.780000,1.780000,1.665461,2537653
2013-12-06,1.800000,1.826000,1.777000,1.790000,1.674817,1077599
2013-12-09,1.815000,1.889000,1.800000,1.872000,1.751541,3572955
2013-12-10,1.890000,1.928000,1.843000,1.924000,1.800195,4644893
2013-12-11,1.915000,1.970000,1.900000,1.965000,1.838556,7584636
2013-12-12,1.950000,1.954000,1.881000,1.946000,1.820779,3818557
2013-12-13,1.941000,1.953000,1.912000,1.930000,1.805808,4529924
2013-12-16,1.934000,1.964000,1.911000,1.949000,1.823586,2922040
2013-12-17,1.940000,1.943000,1.900000,1.901000,1.778674,2788098
2013-12-18,1.910000,2.020000,1.882000,2.010000,1.880661,5798278
2013-12-19,2.030000,2.100000,2.003000,2.081000,1.947092,6797007
2013-12-20,2.080000,2.173000,2.056000,2.168000,2.028494,9844396
2013-12-23,2.179000,2.223000,2.105000,2.180000,2.039721,4927080
2013-12-24,2.180000,2.197000,2.130000,2.190000,2.049078,2387117
2013-12-27,2.180000,2.200000,2.155000,2.174000,2.034108,1337379
2013-12-30,2.180000,2.198000,2.090000,2.164000,2.024751,2455617
2013-12-31,2.180000,2.180000,2.101000,2.176000,2.035979,3886587
2014-01-02,2.185000,2.185000,2.065000,2.120000,1.983582,2310835
2014-01-03,2.110000,2.200000,2.101000,2.160000,2.021008,3076321
2014-01-06,2.170000,2.249000,2.148000,2.224000,2.080890,3060760
2014-01-07,2.249000,2.299000,2.186000,2.282000,2.135158,5704518
2014-01-08,2.310000,2.345000,2.226000,2.240000,2.095860,34944356
2014-01-09,2.277000,2.320000,2.238000,2.270000,2.123930,4516327
2014-01-10,2.300000,2.360000,2.290000,2.356000,2.204396,7476694
2014-01-13,2.400000,2.450000,2.370000,2.392000,2.238080,11853902
2014-01-14,2.350000,2.450000,2.324000,2.450000,2.292348,7253922
2014-01-15,2.460000,2.538000,2.460000,2.530000,2.367200,13517509
2014-01-16,2.560000,2.655000,2.519000,2.550000,2.385913,10897814
2014-01-17,2.560000,2.615000,2.495000,2.512000,2.350358,8885387
2014-01-20,2.526000,2.600000,2.526000,2.570000,2.404626,4766306
2014-01-21,2.553000,2.610000,2.420000,2.459000,2.300769,10118211
2014-01-22,2.509000,2.550000,2.460000,2.550000,2.385913,8577230
2014-01-23,2.550000,2.600000,2.503000,2.520000,2.357843,4623909
2014-01-24,2.550000,2.550000,2.402000,2.440000,2.282991,5035881
2014-01-27,2.423000,2.490000,2.350000,2.420000,2.264278,4828841
2014-01-28,2.450000,2.510000,2.450000,2.500000,2.339130,8476344
2014-01-29,2.530000,2.556000,2.470000,2.517000,2.355036,7562932
2014-01-30,2.510000,2.540000,2.460000,2.478000,2.318546,3468873
2014-01-31,2.480000,2.519000,2.395000,2.450000,2.292348,4642177
2014-02-03,2.459000,2.540000,2.451000,2.480000,2.320417,7943920
2014-02-04,2.443000,2.650000,2.439000,2.650000,2.479478,12444889
2014-02-05,2.652000,2.779000,2.630000,2.671000,2.499126,17138124
2014-02-06,2.680000,2.813000,2.680000,2.800000,2.619826,11343725
2014-02-07,2.801000,2.906000,2.801000,2.906000,2.719005,11581743
2014-02-10,2.920000,2.940000,2.867000,2.917000,2.729297,15187476
2014-02-11,2.940000,3.009000,2.940000,2.980000,2.788243,12576836
2014-02-12,3.020000,3.040000,2.810000,2.900000,2.713391,11535934
2014-02-13,2.870000,2.916000,2.833000,2.916000,2.728361,4040945
2014-02-14,2.928000,2.995000,2.900000,2.980000,2.788243,8086105
2014-02-17,2.960000,3.010000,2.866000,2.880000,2.694678,5235589
2014-02-18,2.902000,2.980000,2.886000,2.938000,2.748946,13410167
2014-02-19,2.901000,2.955000,2.901000,2.946000,2.756431,14116619
2014-02-20,2.910000,3.100000,2.906000,3.100000,2.900521,17156262
2014-02-21,3.000000,3.100000,2.960000,3.035000,2.839704,25911462
2014-02-24,3.010000,3.277000,3.010000,3.268000,3.057711,16304311
2014-02-25,3.250000,3.460000,3.232000,3.445000,3.223321,13685836
